[2026-06-06 23:46:00.253] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ш., 280, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 0.08s 
[2026-06-06 23:46:00.331] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,... ш., 280, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 3.46s 
[2026-06-06 23:46:03.381] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ш., 280, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.77s 
[2026-06-06 23:46:03.451] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ш., 280, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 0.07s 
[2026-06-06 23:46:03.504] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,... ш., 280, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.90s 
[2026-06-06 23:46:06.419] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ш., 228, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 2.63s 
[2026-06-06 23:46:06.458] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ш., 228, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 0.04s 
[2026-06-06 23:46:06.507] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,... ш., 228, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 2.72s 
[2026-06-06 23:46:09.548] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ш., 228, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.77s 
[2026-06-06 23:46:09.602] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ш., 228, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 0.05s 
[2026-06-06 23:46:09.653] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,... ш., 228, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.88s 
[2026-06-06 23:46:12.642] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,...пр-т, 85, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 2.71s 
[2026-06-06 23:46:12.678] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,...пр-т, 85, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 0.03s 
[2026-06-06 23:46:12.728] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,...пр-т, 85, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 2.80s 
[2026-06-06 23:46:15.450] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,...пр-т, 85, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.44s 
[2026-06-06 23:46:15.500] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,...пр-т, 85, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 0.05s 
[2026-06-06 23:46:15.561] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,...пр-т, 85, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.55s 
[2026-06-06 23:46:18.567] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,...е ш., 32, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 2.73s 
[2026-06-06 23:46:18.622] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,...е ш., 32, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 0.05s 
[2026-06-06 23:46:18.676] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,...е ш., 32, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 2.84s 
[2026-06-06 23:46:21.676] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,...е ш., 32, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.72s 
[2026-06-06 23:46:21.731] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,...е ш., 32, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 0.05s 
[2026-06-06 23:46:21.784] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,...е ш., 32, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.83s 
[2026-06-06 23:46:25.345] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 41, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 3.26s 
[2026-06-06 23:46:25.390] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 41, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 0.04s 
[2026-06-06 23:46:25.439] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 41, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 3.36s 
[2026-06-06 23:46:28.361] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 41, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.64s 
[2026-06-06 23:46:28.408] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 41, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 0.04s 
[2026-06-06 23:46:28.456] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 41, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.74s 
[2026-06-06 23:46:31.273] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 15, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 2.53s 
[2026-06-06 23:46:31.318] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 15, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 0.04s 
[2026-06-06 23:46:31.418] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 15, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 2.68s 
[2026-06-06 23:46:34.497] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 15, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.80s 
[2026-06-06 23:46:34.577] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 15, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 0.08s 
[2026-06-06 23:46:34.677] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 15, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.98s 
[2026-06-06 23:46:38.120] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,.... Рузино, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 3.14s 
[2026-06-06 23:46:38.188] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,.... Рузино, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 0.07s 
[2026-06-06 23:46:38.284] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,.... Рузино, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 3.27s 
[2026-06-06 23:46:41.612] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,.... Рузино, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 3.04s 
[2026-06-06 23:46:41.705] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,.... Рузино, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 0.09s 
[2026-06-06 23:46:41.768] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,.... Рузино, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 3.20s 
[2026-06-06 23:46:44.638] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 58, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 2.59s 
[2026-06-06 23:46:44.686] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 58, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 0.05s 
[2026-06-06 23:46:44.750] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 58, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 2.70s 
[2026-06-06 23:46:47.836] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 58, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.80s 
[2026-06-06 23:46:47.903] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 58, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 0.06s 
[2026-06-06 23:46:47.971] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 58, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.93s 
[2026-06-06 23:46:50.939] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 45, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 2.68s 
[2026-06-06 23:46:50.983] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 45, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 0.04s 
[2026-06-06 23:46:51.034] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 45, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 2.78s 
[2026-06-06 23:46:54.077] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 45, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.76s 
[2026-06-06 23:46:54.127] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 45, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 0.05s 
[2026-06-06 23:46:54.176] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,... ул., 45, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.86s 
[2026-06-06 23:46:57.469] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,...я ул., 4, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 3.02s 
[2026-06-06 23:46:57.539] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,...я ул., 4, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 0.07s 
[2026-06-06 23:46:57.684] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,...я ул., 4, Москва~55.764323,37.556119&rtt=mt&z=10  | ✓ | ⏱: 3.21s 
[2026-06-06 23:47:00.993] [FETCH]... ↓ https://yandex.ru/maps/213/moscow/?ll=37.617700,...я ул., 4, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 2.98s 
[2026-06-06 23:47:01.065] [SCRAPE].. ◆ https://yandex.ru/maps/213/moscow/?ll=37.617700,...я ул., 4, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 0.07s 
[2026-06-06 23:47:01.120] [COMPLETE] ● https://yandex.ru/maps/213/moscow/?ll=37.617700,...я ул., 4, Москва~55.661195,37.508398&rtt=mt&z=10  | ✓ | ⏱: 3.12s 
